latitude_x,longitude_x,utm_zone,utm_easting,utm_northing,altitude (ft),geometry,index_right,STATEFP,COUNTYFP,TRACTCE,STATE,COUNTY,latitude_y,longitude_y,TRACT,STATEFIPS,COUNTYFIPS,WNTW_RISKV,WNTW_RISKS,WNTW_RISKR,NRI_VER,total_rainfall_year,average_daily_rain,max_daily_rain,rainy_days_count,heavy_rain_events,very_heavy_events,mean_precip_probability,mean_precip_cover
32.52727867,-92.02814751,15S,591269.3,3599299.2,74.7,POINT (-92.02814751 32.52727867),556,22,73,10104,Louisiana,Ouachita,32.52798758,-91.95881154,10104,22,73,1408.235656,48.81915045,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52706897,-92.02914995,15S,591175.4,3599275.1,74.5,POINT (-92.02914995 32.52706897),556,22,73,10104,Louisiana,Ouachita,32.52798758,-91.95881154,10104,22,73,1408.235656,48.81915045,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52665169,-92.03265734,15S,590846.4,3599225.9,75.8,POINT (-92.03265734 32.52665169),710,22,73,980000,Louisiana,Ouachita,32.51073935,-92.03545313,980000,22,73,52.31333835,19.93768729,Very Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52644302,-92.03441096,15S,590681.9,3599201.2,76.8,POINT (-92.03441096 32.52644302),710,22,73,980000,Louisiana,Ouachita,32.51073935,-92.03545313,980000,22,73,52.31333835,19.93768729,Very Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52623294,-92.0351629,15S,590611.5,3599177.3,76.7,POINT (-92.0351629 32.52623294),710,22,73,980000,Louisiana,Ouachita,32.51073935,-92.03545313,980000,22,73,52.31333835,19.93768729,Very Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52602457,-92.03716689,15S,590423.5,3599152.5,78.1,POINT (-92.03716689 32.52602457),1336,22,73,500,Louisiana,Ouachita,32.52698936,-92.04942293,500,22,73,1960.759223,55.17766256,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52581483,-92.03816917,15S,590329.6,3599128.4,78.2,POINT (-92.03816917 32.52581483),1336,22,73,500,Louisiana,Ouachita,32.52698936,-92.04942293,500,22,73,1960.759223,55.17766256,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52560507,-92.03917145,15S,590235.7,3599104.3,79,POINT (-92.03917145 32.52560507),1336,22,73,500,Louisiana,Ouachita,32.52698936,-92.04942293,500,22,73,1960.759223,55.17766256,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.5256061,-92.03992266,15S,590165.1,3599103.8,79.2,POINT (-92.03992266 32.5256061),1336,22,73,500,Louisiana,Ouachita,32.52698936,-92.04942293,500,22,73,1960.759223,55.17766256,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52560746,-92.04092427,15S,590071,3599103.1,79.6,POINT (-92.04092427 32.52560746),1336,22,73,500,Louisiana,Ouachita,32.52698936,-92.04942293,500,22,73,1960.759223,55.17766256,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52560915,-92.04217628,15S,589953.4,3599102.2,80.6,POINT (-92.04217628 32.52560915),1336,22,73,500,Louisiana,Ouachita,32.52698936,-92.04942293,500,22,73,1960.759223,55.17766256,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52540003,-92.04367929,15S,589812.5,3599077.8,82.9,POINT (-92.04367929 32.52540003),1336,22,73,500,Louisiana,Ouachita,32.52698936,-92.04942293,500,22,73,1960.759223,55.17766256,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52519256,-92.0464342,15S,589554,3599052.4,73.5,POINT (-92.0464342 32.52519256),1336,22,73,500,Louisiana,Ouachita,32.52698936,-92.04942293,500,22,73,1960.759223,55.17766256,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52519485,-92.04818691,15S,589389.3,3599051.2,81.2,POINT (-92.04818691 32.52519485),1336,22,73,500,Louisiana,Ouachita,32.52698936,-92.04942293,500,22,73,1960.759223,55.17766256,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52520031,-92.05244337,15S,588989.6,3599048.3,80.4,POINT (-92.05244337 32.52520031),1336,22,73,500,Louisiana,Ouachita,32.52698936,-92.04942293,500,22,73,1960.759223,55.17766256,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52520222,-92.05394559,15S,588848.5,3599047.2,80.5,POINT (-92.05394559 32.52520222),1336,22,73,500,Louisiana,Ouachita,32.52698936,-92.04942293,500,22,73,1960.759223,55.17766256,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52478372,-92.05695114,15S,588566.6,3598998.3,79.5,POINT (-92.05695114 32.52478372),1336,22,73,500,Louisiana,Ouachita,32.52698936,-92.04942293,500,22,73,1960.759223,55.17766256,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52457446,-92.05845384,15S,588425.7,3598973.9,79.7,POINT (-92.05845384 32.52457446),1336,22,73,500,Louisiana,Ouachita,32.52698936,-92.04942293,500,22,73,1960.759223,55.17766256,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52457568,-92.05945527,15S,588331.6,3598973.2,79.2,POINT (-92.05945527 32.52457568),1336,22,73,500,Louisiana,Ouachita,32.52698936,-92.04942293,500,22,73,1960.759223,55.17766256,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52436606,-92.06070761,15S,588214.2,3598948.9,79.7,POINT (-92.06070761 32.52436606),1336,22,73,500,Louisiana,Ouachita,32.52698936,-92.04942293,500,22,73,1960.759223,55.17766256,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52436727,-92.06170902,15S,588120.2,3598948.2,80.1,POINT (-92.06170902 32.52436727),1336,22,73,500,Louisiana,Ouachita,32.52698936,-92.04942293,500,22,73,1960.759223,55.17766256,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52415737,-92.06271094,15S,588026.3,3598924.1,80.2,POINT (-92.06271094 32.52415737),1336,22,73,500,Louisiana,Ouachita,32.52698936,-92.04942293,500,22,73,1960.759223,55.17766256,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52394773,-92.0639632,15S,587908.9,3598899.9,80.5,POINT (-92.0639632 32.52394773),1336,22,73,500,Louisiana,Ouachita,32.52698936,-92.04942293,500,22,73,1960.759223,55.17766256,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52373781,-92.06496508,15S,587815,3598875.8,83.4,POINT (-92.06496508 32.52373781),1336,22,73,500,Louisiana,Ouachita,32.52698936,-92.04942293,500,22,73,1960.759223,55.17766256,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52373873,-92.06571607,15S,587744.4,3598875.2,80.1,POINT (-92.06571607 32.52373873),1336,22,73,500,Louisiana,Ouachita,32.52698936,-92.04942293,500,22,73,1960.759223,55.17766256,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52374058,-92.0672179,15S,587603.4,3598874.2,80.4,POINT (-92.0672179 32.52374058),1336,22,73,500,Louisiana,Ouachita,32.52698936,-92.04942293,500,22,73,1960.759223,55.17766256,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52353129,-92.06872023,15S,587462.5,3598849.8,79.7,POINT (-92.06872023 32.52353129),1340,22,73,402,Louisiana,Ouachita,32.52954422,-92.07493599,402,22,73,1832.843885,53.83389621,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.5237433,-92.06947065,15S,587391.8,3598872.7,80.4,POINT (-92.06947065 32.5237433),1340,22,73,402,Louisiana,Ouachita,32.52954422,-92.07493599,402,22,73,1832.843885,53.83389621,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52374481,-92.07072216,15S,587274.3,3598871.8,80.4,POINT (-92.07072216 32.52374481),1340,22,73,402,Louisiana,Ouachita,32.52954422,-92.07493599,402,22,73,1832.843885,53.83389621,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52374688,-92.07247429,15S,587109.7,3598870.6,79.9,POINT (-92.07247429 32.52374688),1340,22,73,402,Louisiana,Ouachita,32.52954422,-92.07493599,402,22,73,1832.843885,53.83389621,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52374835,-92.07372579,15S,586992.2,3598869.7,79.1,POINT (-92.07372579 32.52374835),1340,22,73,402,Louisiana,Ouachita,32.52954422,-92.07493599,402,22,73,1832.843885,53.83389621,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.5233282,-92.07547881,15S,586827.9,3598821.7,77.8,POINT (-92.07547881 32.5233282),1340,22,73,402,Louisiana,Ouachita,32.52954422,-92.07493599,402,22,73,1832.843885,53.83389621,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52332936,-92.07647999,15S,586733.9,3598821,77.5,POINT (-92.07647999 32.52332936),1340,22,73,402,Louisiana,Ouachita,32.52954422,-92.07493599,402,22,73,1832.843885,53.83389621,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52311969,-92.07773193,15S,586616.5,3598796.8,77.5,POINT (-92.07773193 32.52311969),1340,22,73,402,Louisiana,Ouachita,32.52954422,-92.07493599,402,22,73,1832.843885,53.83389621,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52312111,-92.07898339,15S,586499,3598795.9,76.8,POINT (-92.07898339 32.52312111),1340,22,73,402,Louisiana,Ouachita,32.52954422,-92.07493599,402,22,73,1832.843885,53.83389621,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52312224,-92.07998456,15S,586404.9,3598795.2,76.2,POINT (-92.07998456 32.52312224),1340,22,73,402,Louisiana,Ouachita,32.52954422,-92.07493599,402,22,73,1832.843885,53.83389621,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52312363,-92.08123602,15S,586287.4,3598794.4,81.7,POINT (-92.08123602 32.52312363),803,22,73,10800,Louisiana,Ouachita,32.51251293,-92.10394892,10800,22,73,1883.676226,54.39280788,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52291365,-92.08223761,15S,586193.5,3598770.3,75.1,POINT (-92.08223761 32.52291365),803,22,73,10800,Louisiana,Ouachita,32.51251293,-92.10394892,10800,22,73,1883.676226,54.39280788,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52291558,-92.08398962,15S,586029,3598769.1,74.8,POINT (-92.08398962 32.52291558),803,22,73,10800,Louisiana,Ouachita,32.51251293,-92.10394892,10800,22,73,1883.676226,54.39280788,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52291639,-92.08474048,15S,585958.5,3598768.6,74.9,POINT (-92.08474048 32.52291639),803,22,73,10800,Louisiana,Ouachita,32.51251293,-92.10394892,10800,22,73,1883.676226,54.39280788,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52291801,-92.0862422,15S,585817.4,3598767.5,73.8,POINT (-92.0862422 32.52291801),803,22,73,10800,Louisiana,Ouachita,32.51251293,-92.10394892,10800,22,73,1883.676226,54.39280788,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52291908,-92.08724334,15S,585723.4,3598766.9,74.7,POINT (-92.08724334 32.52291908),803,22,73,10800,Louisiana,Ouachita,32.51251293,-92.10394892,10800,22,73,1883.676226,54.39280788,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52291988,-92.08799418,15S,585652.9,3598766.3,74.9,POINT (-92.08799418 32.52291988),803,22,73,10800,Louisiana,Ouachita,32.51251293,-92.10394892,10800,22,73,1883.676226,54.39280788,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52292171,-92.08974616,15S,585488.3,3598765.1,74,POINT (-92.08974616 32.52292171),803,22,73,10800,Louisiana,Ouachita,32.51251293,-92.10394892,10800,22,73,1883.676226,54.39280788,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52292354,-92.09149814,15S,585323.8,3598763.9,75.7,POINT (-92.09149814 32.52292354),803,22,73,10800,Louisiana,Ouachita,32.51251293,-92.10394892,10800,22,73,1883.676226,54.39280788,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52292507,-92.09299981,15S,585182.7,3598762.9,74.4,POINT (-92.09299981 32.52292507),803,22,73,10800,Louisiana,Ouachita,32.51251293,-92.10394892,10800,22,73,1883.676226,54.39280788,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52229384,-92.09500315,15S,584995.2,3598691.3,73.6,POINT (-92.09500315 32.52229384),803,22,73,10800,Louisiana,Ouachita,32.51251293,-92.10394892,10800,22,73,1883.676226,54.39280788,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52187417,-92.09750658,15S,584760.4,3598642.8,73.9,POINT (-92.09750658 32.52187417),803,22,73,10800,Louisiana,Ouachita,32.51251293,-92.10394892,10800,22,73,1883.676226,54.39280788,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52166529,-92.09975935,15S,584549.1,3598617.9,73.8,POINT (-92.09975935 32.52166529),803,22,73,10800,Louisiana,Ouachita,32.51251293,-92.10394892,10800,22,73,1883.676226,54.39280788,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52145494,-92.10051049,15S,584478.7,3598593.9,74.1,POINT (-92.10051049 32.52145494),803,22,73,10800,Louisiana,Ouachita,32.51251293,-92.10394892,10800,22,73,1883.676226,54.39280788,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52145638,-92.10201207,15S,584337.7,3598592.9,73.2,POINT (-92.10201207 32.52145638),1349,22,73,1700,Louisiana,Ouachita,32.53116944,-92.09730991,1700,22,73,2122.516177,56.85677591,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52145708,-92.10276286,15S,584267.2,3598592.4,74.5,POINT (-92.10276286 32.52145708),1349,22,73,1700,Louisiana,Ouachita,32.53116944,-92.09730991,1700,22,73,2122.516177,56.85677591,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52124695,-92.10376424,15S,584173.3,3598568.3,73.5,POINT (-92.10376424 32.52124695),1349,22,73,1700,Louisiana,Ouachita,32.53116944,-92.09730991,1700,22,73,2122.516177,56.85677591,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52124788,-92.10476527,15S,584079.3,3598567.6,73.9,POINT (-92.10476527 32.52124788),1349,22,73,1700,Louisiana,Ouachita,32.53116944,-92.09730991,1700,22,73,2122.516177,56.85677591,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52103797,-92.10601688,15S,583961.9,3598543.4,74.2,POINT (-92.10601688 32.52103797),1349,22,73,1700,Louisiana,Ouachita,32.53116944,-92.09730991,1700,22,73,2122.516177,56.85677591,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52103933,-92.10751843,15S,583820.9,3598542.3,73,POINT (-92.10751843 32.52103933),1349,22,73,1700,Louisiana,Ouachita,32.53116944,-92.09730991,1700,22,73,2122.516177,56.85677591,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52103957,-92.10776868,15S,583797.4,3598542.2,73.3,POINT (-92.10776868 32.52103957),1349,22,73,1700,Louisiana,Ouachita,32.53116944,-92.09730991,1700,22,73,2122.516177,56.85677591,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52104091,-92.10927021,15S,583656.4,3598541.1,74.2,POINT (-92.10927021 32.52104091),1349,22,73,1700,Louisiana,Ouachita,32.53116944,-92.09730991,1700,22,73,2122.516177,56.85677591,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52104138,-92.10977071,15S,583609.4,3598540.8,74.3,POINT (-92.10977071 32.52104138),1349,22,73,1700,Louisiana,Ouachita,32.53116944,-92.09730991,1700,22,73,2122.516177,56.85677591,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52083195,-92.11152275,15S,583445,3598516.2,73.7,POINT (-92.11152275 32.52083195),1322,22,73,100,Louisiana,Ouachita,32.52043146,-92.12323496,100,22,73,2303.400575,58.547781,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52083381,-92.11352475,15S,583257,3598514.8,72.8,POINT (-92.11352475 32.52083381),1322,22,73,100,Louisiana,Ouachita,32.52043146,-92.12323496,100,22,73,2303.400575,58.547781,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52062319,-92.11402553,15S,583210.1,3598491.1,72.4,POINT (-92.11402553 32.52062319),1322,22,73,100,Louisiana,Ouachita,32.52043146,-92.12323496,100,22,73,2303.400575,58.547781,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.5206241,-92.11502652,15S,583116.1,3598490.4,71.9,POINT (-92.11502652 32.5206241),1322,22,73,100,Louisiana,Ouachita,32.52043146,-92.12323496,100,22,73,2303.400575,58.547781,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52062523,-92.11627777,15S,582998.6,3598489.6,71.9,POINT (-92.11627777 32.52062523),1322,22,73,100,Louisiana,Ouachita,32.52043146,-92.12323496,100,22,73,2303.400575,58.547781,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52041527,-92.11752928,15S,582881.2,3598465.3,72.4,POINT (-92.11752928 32.52041527),1322,22,73,100,Louisiana,Ouachita,32.52043146,-92.12323496,100,22,73,2303.400575,58.547781,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52041703,-92.11953128,15S,582693.2,3598464,71.3,POINT (-92.11953128 32.52041703),1322,22,73,100,Louisiana,Ouachita,32.52043146,-92.12323496,100,22,73,2303.400575,58.547781,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52041833,-92.12103278,15S,582552.2,3598462.9,73.1,POINT (-92.12103278 32.52041833),1322,22,73,100,Louisiana,Ouachita,32.52043146,-92.12323496,100,22,73,2303.400575,58.547781,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52041941,-92.12228404,15S,582434.6,3598462.1,73.4,POINT (-92.12228404 32.52041941),1322,22,73,100,Louisiana,Ouachita,32.52043146,-92.12323496,100,22,73,2303.400575,58.547781,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52063153,-92.12353507,15S,582317,3598484.6,74.5,POINT (-92.12353507 32.52063153),1322,22,73,100,Louisiana,Ouachita,32.52043146,-92.12323496,100,22,73,2303.400575,58.547781,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52063257,-92.12478634,15S,582199.4,3598483.8,75.7,POINT (-92.12478634 32.52063257),1322,22,73,100,Louisiana,Ouachita,32.52043146,-92.12323496,100,22,73,2303.400575,58.547781,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52063339,-92.12578736,15S,582105.4,3598483.1,76.3,POINT (-92.12578736 32.52063339),1322,22,73,100,Louisiana,Ouachita,32.52043146,-92.12323496,100,22,73,2303.400575,58.547781,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52063461,-92.12728889,15S,581964.4,3598482.1,77.3,POINT (-92.12728889 32.52063461),1322,22,73,100,Louisiana,Ouachita,32.52043146,-92.12323496,100,22,73,2303.400575,58.547781,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52063523,-92.12803965,15S,581893.9,3598481.6,77.1,POINT (-92.12803965 32.52063523),1322,22,73,100,Louisiana,Ouachita,32.52043146,-92.12323496,100,22,73,2303.400575,58.547781,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52063661,-92.12979144,15S,581729.3,3598480.4,78.4,POINT (-92.12979144 32.52063661),1322,22,73,100,Louisiana,Ouachita,32.52043146,-92.12323496,100,22,73,2303.400575,58.547781,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52063759,-92.13104272,15S,581611.8,3598479.5,79.5,POINT (-92.13104272 32.52063759),1322,22,73,100,Louisiana,Ouachita,32.52043146,-92.12323496,100,22,73,2303.400575,58.547781,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52064505,-92.13229837,15S,581493.9,3598479.4,81.9,POINT (-92.13229837 32.52064505),1322,22,73,100,Louisiana,Ouachita,32.52043146,-92.12323496,100,22,73,2303.400575,58.547781,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52044528,-92.13380815,15S,581352.2,3598456.1,60.7,POINT (-92.13380815 32.52044528),1322,22,73,100,Louisiana,Ouachita,32.52043146,-92.12323496,100,22,73,2303.400575,58.547781,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52065606,-92.1350591,15S,581234.6,3598478.5,48.6,POINT (-92.1350591 32.52065606),1350,22,73,5400,Louisiana,Ouachita,32.52240312,-92.14658639,5400,22,73,986.1282616,42.17047995,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52065585,-92.13606,15S,581140.6,3598477.7,74.7,POINT (-92.13606 32.52065585),1350,22,73,5400,Louisiana,Ouachita,32.52240312,-92.14658639,5400,22,73,986.1282616,42.17047995,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52065562,-92.13706082,15S,581046.6,3598476.9,79.8,POINT (-92.13706082 32.52065562),1350,22,73,5400,Louisiana,Ouachita,32.52240312,-92.14658639,5400,22,73,986.1282616,42.17047995,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52086617,-92.13806102,15S,580952.4,3598499.5,79.4,POINT (-92.13806102 32.52086617),1350,22,73,5400,Louisiana,Ouachita,32.52240312,-92.14658639,5400,22,73,986.1282616,42.17047995,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52086592,-92.13906166,15S,580858.4,3598498.7,79.4,POINT (-92.13906166 32.52086592),1350,22,73,5400,Louisiana,Ouachita,32.52240312,-92.14658639,5400,22,73,986.1282616,42.17047995,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52086571,-92.13981208,15S,580788,3598498.1,77.2,POINT (-92.13981208 32.52086571),1350,22,73,5400,Louisiana,Ouachita,32.52240312,-92.14658639,5400,22,73,986.1282616,42.17047995,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52107605,-92.14131222,15S,580646.9,3598520.3,74.7,POINT (-92.14131222 32.52107605),1350,22,73,5400,Louisiana,Ouachita,32.52240312,-92.14658639,5400,22,73,986.1282616,42.17047995,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52107547,-92.14331285,15S,580459,3598518.8,78,POINT (-92.14331285 32.52107547),1350,22,73,5400,Louisiana,Ouachita,32.52240312,-92.14658639,5400,22,73,986.1282616,42.17047995,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52107516,-92.14431305,15S,580365,3598518,82.1,POINT (-92.14431305 32.52107516),1350,22,73,5400,Louisiana,Ouachita,32.52240312,-92.14658639,5400,22,73,986.1282616,42.17047995,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52107413,-92.14756309,15S,580059.8,3598515.4,87.1,POINT (-92.14756309 32.52107413),1350,22,73,5400,Louisiana,Ouachita,32.52240312,-92.14658639,5400,22,73,986.1282616,42.17047995,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52107362,-92.14906283,15S,579918.9,3598514.2,90.3,POINT (-92.14906283 32.52107362),1350,22,73,5400,Louisiana,Ouachita,32.52240312,-92.14658639,5400,22,73,986.1282616,42.17047995,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52128439,-92.15031248,15S,579801.4,3598536.6,94.9,POINT (-92.15031248 32.52128439),1350,22,73,5400,Louisiana,Ouachita,32.52240312,-92.14658639,5400,22,73,986.1282616,42.17047995,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52149623,-92.15156375,15S,579683.7,3598559.2,97.1,POINT (-92.15156375 32.52149623),1350,22,73,5400,Louisiana,Ouachita,32.52240312,-92.14658639,5400,22,73,986.1282616,42.17047995,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52149684,-92.15256483,15S,579589.6,3598558.5,97.4,POINT (-92.15256483 32.52149684),1350,22,73,5400,Louisiana,Ouachita,32.52240312,-92.14658639,5400,22,73,986.1282616,42.17047995,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52149796,-92.15431682,15S,579425.1,3598557.3,97.1,POINT (-92.15431682 32.52149796),1350,22,73,5400,Louisiana,Ouachita,32.52240312,-92.14658639,5400,22,73,986.1282616,42.17047995,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52149909,-92.15606889,15S,579260.5,3598556.2,102,POINT (-92.15606889 32.52149909),1350,22,73,5400,Louisiana,Ouachita,32.52240312,-92.14658639,5400,22,73,986.1282616,42.17047995,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52150036,-92.15807129,15S,579072.5,3598554.8,97.9,POINT (-92.15807129 32.52150036),1350,22,73,5400,Louisiana,Ouachita,32.52240312,-92.14658639,5400,22,73,986.1282616,42.17047995,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
32.52129065,-92.16032407,15S,578861.1,3598529.9,96.7,POINT (-92.16032407 32.52129065),432,22,73,5306,Louisiana,Ouachita,32.52615106,-92.16819418,5306,22,73,959.8110621,41.75902583,Relatively Low,3/1/23,21.448,0.058601093,1.329,145,1,0,39.61748634,8.47010929
